country,year,age_group,sex
British Virgin Islands,2019,15-24,m
British Virgin Islands,2019,15plus,a
British Virgin Islands,2019,15plus,f
British Virgin Islands,2019,15plus,m
British Virgin Islands,2019,25-34,f
British Virgin Islands,2019,25-34,m
British Virgin Islands,2019,35-44,f
British Virgin Islands,2019,35-44,m
British Virgin Islands,2019,45-54,f
British Virgin Islands,2019,45-54,m
British Virgin Islands,2019,14-May,f
British Virgin Islands,2019,14-May,m
British Virgin Islands,2019,55-64,f
British Virgin Islands,2019,55-64,m
British Virgin Islands,2019,65plus,f
British Virgin Islands,2019,65plus,m
British Virgin Islands,2019,all,a
British Virgin Islands,2019,all,f
British Virgin Islands,2019,all,m
Brunei Darussalam,2019,0-14,a
Brunei Darussalam,2019,0-14,f
Brunei Darussalam,2019,0-14,m
Brunei Darussalam,2019,0-4,f
Brunei Darussalam,2019,0-4,m
Brunei Darussalam,2019,15-24,f
Brunei Darussalam,2019,15-24,m
Brunei Darussalam,2019,15plus,a
Brunei Darussalam,2019,15plus,a
Brunei Darussalam,2019,15plus,a
Brunei Darussalam,2019,15plus,f
Brunei Darussalam,2019,15plus,f
Brunei Darussalam,2019,15plus,f
Brunei Darussalam,2019,15plus,m
Brunei Darussalam,2019,15plus,m
Brunei Darussalam,2019,15plus,m
Brunei Darussalam,2019,18plus,a
Brunei Darussalam,2019,18plus,f
Brunei Darussalam,2019,18plus,m
Brunei Darussalam,2019,25-34,f
Brunei Darussalam,2019,25-34,m
Brunei Darussalam,2019,35-44,f
Brunei Darussalam,2019,35-44,m
Brunei Darussalam,2019,45-54,f
Brunei Darussalam,2019,45-54,m
Brunei Darussalam,2019,14-May,f
Brunei Darussalam,2019,14-May,m
Brunei Darussalam,2019,55-64,f
Brunei Darussalam,2019,55-64,m
Brunei Darussalam,2019,65plus,f
Brunei Darussalam,2019,65plus,m
Brunei Darussalam,2019,all,a
Brunei Darussalam,2019,all,a
Brunei Darussalam,2019,all,a
Brunei Darussalam,2019,all,f
Brunei Darussalam,2019,all,m
Bulgaria,2019,0-14,a
Bulgaria,2019,0-14,f
Bulgaria,2019,0-14,m
Bulgaria,2019,0-4,f
Bulgaria,2019,0-4,m
Bulgaria,2019,15-24,f
Bulgaria,2019,15-24,m
Bulgaria,2019,15plus,a
Bulgaria,2019,15plus,a
Bulgaria,2019,15plus,a
Bulgaria,2019,15plus,f
Bulgaria,2019,15plus,f
Bulgaria,2019,15plus,f
Bulgaria,2019,15plus,m
Bulgaria,2019,15plus,m
Bulgaria,2019,15plus,m
Bulgaria,2019,18plus,a
Bulgaria,2019,18plus,f
Bulgaria,2019,18plus,m
Bulgaria,2019,25-34,f
Bulgaria,2019,25-34,m
Bulgaria,2019,35-44,f
Bulgaria,2019,35-44,m
Bulgaria,2019,45-54,f
Bulgaria,2019,45-54,m
Bulgaria,2019,14-May,f
Bulgaria,2019,14-May,m
Bulgaria,2019,55-64,f
Bulgaria,2019,55-64,m
Bulgaria,2019,65plus,f
Bulgaria,2019,65plus,m
Bulgaria,2019,all,a
Bulgaria,2019,all,a
Bulgaria,2019,all,a
Bulgaria,2019,all,f
Bulgaria,2019,all,m
Burkina Faso,2019,0-14,a
Burkina Faso,2019,0-14,f
Burkina Faso,2019,0-14,m
Burkina Faso,2019,0-4,f
Burkina Faso,2019,0-4,m
Burkina Faso,2019,15-24,f
Burkina Faso,2019,15-24,m
Burkina Faso,2019,15plus,a
Burkina Faso,2019,15plus,a
Burkina Faso,2019,15plus,a
Burkina Faso,2019,15plus,f
Burkina Faso,2019,15plus,f
Burkina Faso,2019,15plus,f
Burkina Faso,2019,15plus,m
Burkina Faso,2019,15plus,m
Burkina Faso,2019,15plus,m
Burkina Faso,2019,18plus,a
Burkina Faso,2019,18plus,f
Burkina Faso,2019,18plus,m
Burkina Faso,2019,25-34,f
Burkina Faso,2019,25-34,m
Burkina Faso,2019,35-44,f
Burkina Faso,2019,35-44,m
Burkina Faso,2019,45-54,f
Burkina Faso,2019,45-54,m
Burkina Faso,2019,14-May,f
Burkina Faso,2019,14-May,m
Burkina Faso,2019,55-64,f
Burkina Faso,2019,55-64,m
Burkina Faso,2019,65plus,f
Burkina Faso,2019,65plus,m
Burkina Faso,2019,all,a
Burkina Faso,2019,all,a
Burkina Faso,2019,all,a
Burkina Faso,2019,all,f
Burkina Faso,2019,all,m
Burundi,2019,0-14,a
Burundi,2019,0-14,f
Burundi,2019,0-14,m
Burundi,2019,0-4,f
Burundi,2019,0-4,m
Burundi,2019,15-24,f
Burundi,2019,15-24,m
Burundi,2019,15plus,a
Burundi,2019,15plus,a
Burundi,2019,15plus,a
Burundi,2019,15plus,f
Burundi,2019,15plus,f
Burundi,2019,15plus,f
Burundi,2019,15plus,m
Burundi,2019,15plus,m
Burundi,2019,15plus,m
Burundi,2019,18plus,a
Burundi,2019,18plus,f
Burundi,2019,18plus,m
Burundi,2019,25-34,f
Burundi,2019,25-34,m
Burundi,2019,35-44,f
Burundi,2019,35-44,m
Burundi,2019,45-54,f
Burundi,2019,45-54,m
Burundi,2019,14-May,f
Burundi,2019,14-May,m
Burundi,2019,55-64,f
Burundi,2019,55-64,m
Burundi,2019,65plus,f
Burundi,2019,65plus,m
Burundi,2019,all,a
Burundi,2019,all,a
Burundi,2019,all,f
Burundi,2019,all,m
Côte d'Ivoire,2019,0-14,a
Côte d'Ivoire,2019,0-14,f
Côte d'Ivoire,2019,0-14,m
Côte d'Ivoire,2019,0-4,f
Côte d'Ivoire,2019,0-4,m
Côte d'Ivoire,2019,15-24,f
Côte d'Ivoire,2019,15-24,m
Côte d'Ivoire,2019,15plus,a
Côte d'Ivoire,2019,15plus,a
Côte d'Ivoire,2019,15plus,a
Côte d'Ivoire,2019,15plus,f
Côte d'Ivoire,2019,15plus,f
Côte d'Ivoire,2019,15plus,f
Côte d'Ivoire,2019,15plus,m
Côte d'Ivoire,2019,15plus,m
Côte d'Ivoire,2019,15plus,m
Côte d'Ivoire,2019,18plus,a
Côte d'Ivoire,2019,18plus,f
Côte d'Ivoire,2019,18plus,m
Côte d'Ivoire,2019,25-34,f
Côte d'Ivoire,2019,25-34,m
Côte d'Ivoire,2019,35-44,f
Côte d'Ivoire,2019,35-44,m
Côte d'Ivoire,2019,45-54,f
Côte d'Ivoire,2019,45-54,m
Côte d'Ivoire,2019,14-May,f
Côte d'Ivoire,2019,14-May,m
Côte d'Ivoire,2019,55-64,f
Côte d'Ivoire,2019,55-64,m
Côte d'Ivoire,2019,65plus,f
Côte d'Ivoire,2019,65plus,m
Côte d'Ivoire,2019,all,a
Côte d'Ivoire,2019,all,a
Côte d'Ivoire,2019,all,a
Côte d'Ivoire,2019,all,f
Côte d'Ivoire,2019,all,m
Cabo Verde,2019,0-14,a
Cabo Verde,2019,0-14,f
Cabo Verde,2019,0-14,m
Cabo Verde,2019,0-4,f
Cabo Verde,2019,0-4,m
Cabo Verde,2019,15-24,f
Cabo Verde,2019,15-24,m
Cabo Verde,2019,15plus,a
Cabo Verde,2019,15plus,a
Cabo Verde,2019,15plus,f
Cabo Verde,2019,15plus,f
Cabo Verde,2019,15plus,m
Cabo Verde,2019,15plus,m
Cabo Verde,2019,18plus,a
Cabo Verde,2019,18plus,f
Cabo Verde,2019,18plus,m
Cabo Verde,2019,25-34,f
Cabo Verde,2019,25-34,m
Cabo Verde,2019,35-44,f
Cabo Verde,2019,35-44,m
Cabo Verde,2019,45-54,f
Cabo Verde,2019,45-54,m
Cabo Verde,2019,14-May,f
Cabo Verde,2019,14-May,m
Cabo Verde,2019,55-64,f
Cabo Verde,2019,55-64,m
Cabo Verde,2019,65plus,f
Cabo Verde,2019,65plus,m
Cabo Verde,2019,all,a
Cabo Verde,2019,all,a
Cabo Verde,2019,all,a
Cabo Verde,2019,all,f
Cabo Verde,2019,all,m
Cambodia,2019,0-14,a
Cambodia,2019,0-14,f
Cambodia,2019,0-14,m
Cambodia,2019,0-4,f
Cambodia,2019,0-4,m
Cambodia,2019,15-24,f
Cambodia,2019,15-24,m
Cambodia,2019,15plus,a
Cambodia,2019,15plus,a
Cambodia,2019,15plus,a
Cambodia,2019,15plus,f
Cambodia,2019,15plus,f
Cambodia,2019,15plus,f
Cambodia,2019,15plus,m
Cambodia,2019,15plus,m
Cambodia,2019,15plus,m
Cambodia,2019,18plus,a
Cambodia,2019,18plus,f
Cambodia,2019,18plus,m
Cambodia,2019,25-34,f
Cambodia,2019,25-34,m
Cambodia,2019,35-44,f
Cambodia,2019,35-44,m
Cambodia,2019,45-54,f
Cambodia,2019,45-54,m
Cambodia,2019,14-May,f
Cambodia,2019,14-May,m
Cambodia,2019,55-64,f
Cambodia,2019,55-64,m
Cambodia,2019,65plus,f
Cambodia,2019,65plus,m
Cambodia,2019,all,a
Cambodia,2019,all,a
Cambodia,2019,all,a
Cambodia,2019,all,f
Cambodia,2019,all,m
Cameroon,2019,0-14,a
Cameroon,2019,0-14,f
Cameroon,2019,0-14,m
Cameroon,2019,0-4,f
Cameroon,2019,0-4,m
Cameroon,2019,15-24,f
Cameroon,2019,15-24,m
Cameroon,2019,15plus,a
Cameroon,2019,15plus,a
Cameroon,2019,15plus,a
Cameroon,2019,15plus,f
Cameroon,2019,15plus,f
Cameroon,2019,15plus,f
Cameroon,2019,15plus,m
Cameroon,2019,15plus,m
Cameroon,2019,15plus,m
Cameroon,2019,18plus,a
Cameroon,2019,18plus,f
Cameroon,2019,18plus,m
Cameroon,2019,25-34,f
Cameroon,2019,25-34,m
Cameroon,2019,35-44,f
Cameroon,2019,35-44,m
Cameroon,2019,45-54,f
Cameroon,2019,45-54,m
Cameroon,2019,14-May,f
Cameroon,2019,14-May,m
Cameroon,2019,55-64,f
Cameroon,2019,55-64,m
Cameroon,2019,65plus,f
Cameroon,2019,65plus,m
Cameroon,2019,all,a
Cameroon,2019,all,a
Cameroon,2019,all,a
Cameroon,2019,all,f
Cameroon,2019,all,m
Canada,2019,0-14,a
Canada,2019,0-14,f
Canada,2019,0-14,m
Canada,2019,0-4,f
Canada,2019,0-4,m
Canada,2019,15-24,f
Canada,2019,15-24,m
Canada,2019,15plus,a
Canada,2019,15plus,a
Canada,2019,15plus,a
Canada,2019,15plus,f
Canada,2019,15plus,f
Canada,2019,15plus,f
Canada,2019,15plus,m
Canada,2019,15plus,m
Canada,2019,15plus,m
Canada,2019,18plus,a
Canada,2019,18plus,f
Canada,2019,18plus,m
Canada,2019,25-34,f
Canada,2019,25-34,m
Canada,2019,35-44,f
Canada,2019,35-44,m
Canada,2019,45-54,f
Canada,2019,45-54,m
Canada,2019,14-May,f
Canada,2019,14-May,m
Canada,2019,55-64,f
Canada,2019,55-64,m
Canada,2019,65plus,f
Canada,2019,65plus,m
Canada,2019,all,a
Canada,2019,all,a
Canada,2019,all,a
Canada,2019,all,f
Canada,2019,all,m
Cayman Islands,2019,0-14,a
Cayman Islands,2019,0-14,f
Cayman Islands,2019,0-14,m
Cayman Islands,2019,0-4,f
Cayman Islands,2019,0-4,m
Cayman Islands,2019,15-24,f
Cayman Islands,2019,15-24,m
Cayman Islands,2019,15plus,a
Cayman Islands,2019,15plus,f
Cayman Islands,2019,15plus,m
Cayman Islands,2019,25-34,f
Cayman Islands,2019,25-34,m
Cayman Islands,2019,35-44,f
Cayman Islands,2019,35-44,m
Cayman Islands,2019,45-54,f
Cayman Islands,2019,45-54,m
Cayman Islands,2019,14-May,f
Cayman Islands,2019,14-May,m
Cayman Islands,2019,55-64,f
Cayman Islands,2019,55-64,m
Cayman Islands,2019,65plus,f
Cayman Islands,2019,65plus,m
Cayman Islands,2019,all,a
Cayman Islands,2019,all,f
Cayman Islands,2019,all,m
Central African Republic,2019,0-14,a
Central African Republic,2019,0-14,f
Central African Republic,2019,0-14,m
Central African Republic,2019,0-4,f
Central African Republic,2019,0-4,m
Central African Republic,2019,15-24,f
Central African Republic,2019,15-24,m
Central African Republic,2019,15plus,a
Central African Republic,2019,15plus,a
Central African Republic,2019,15plus,f
Central African Republic,2019,15plus,f
Central African Republic,2019,15plus,m
Central African Republic,2019,15plus,m
Central African Republic,2019,18plus,a
Central African Republic,2019,18plus,f
Central African Republic,2019,18plus,m
Central African Republic,2019,25-34,f
Central African Republic,2019,25-34,m
Central African Republic,2019,35-44,f
Central African Republic,2019,35-44,m
Central African Republic,2019,45-54,f
Central African Republic,2019,45-54,m
Central African Republic,2019,14-May,f
Central African Republic,2019,14-May,m
Central African Republic,2019,55-64,f
Central African Republic,2019,55-64,m
Central African Republic,2019,65plus,f
Central African Republic,2019,65plus,m
Central African Republic,2019,all,a
Central African Republic,2019,all,a
Central African Republic,2019,all,a
Central African Republic,2019,all,f
Central African Republic,2019,all,m
Chad,2019,0-14,a
Chad,2019,0-14,f
Chad,2019,0-14,m
Chad,2019,0-4,f
Chad,2019,0-4,m
Chad,2019,15-24,f
Chad,2019,15-24,m
Chad,2019,15plus,a
Chad,2019,15plus,a
Chad,2019,15plus,a
Chad,2019,15plus,f
Chad,2019,15plus,f
Chad,2019,15plus,f
Chad,2019,15plus,m
Chad,2019,15plus,m
Chad,2019,15plus,m
Chad,2019,18plus,a
Chad,2019,18plus,f
Chad,2019,18plus,m
Chad,2019,25-34,f
Chad,2019,25-34,m
Chad,2019,35-44,f
Chad,2019,35-44,m
Chad,2019,45-54,f
Chad,2019,45-54,m
Chad,2019,14-May,f
Chad,2019,14-May,m
Chad,2019,55-64,f
Chad,2019,55-64,m
Chad,2019,65plus,f
Chad,2019,65plus,m
Chad,2019,all,a
Chad,2019,all,a
Chad,2019,all,a
Chad,2019,all,f
Chad,2019,all,m
Chile,2019,0-14,a
Chile,2019,0-14,f
Chile,2019,0-14,m
Chile,2019,0-4,f
Chile,2019,0-4,m
Chile,2019,15-24,f
Chile,2019,15-24,m
Chile,2019,15plus,a
Chile,2019,15plus,a
Chile,2019,15plus,a
Chile,2019,15plus,f
Chile,2019,15plus,f
Chile,2019,15plus,f
Chile,2019,15plus,m
Chile,2019,15plus,m
Chile,2019,15plus,m
Chile,2019,18plus,a
Chile,2019,18plus,f
Chile,2019,18plus,m
Chile,2019,25-34,f
Chile,2019,25-34,m
Chile,2019,35-44,f
Chile,2019,35-44,m
Chile,2019,45-54,f
Chile,2019,45-54,m
Chile,2019,14-May,f
Chile,2019,14-May,m
Chile,2019,55-64,f
Chile,2019,55-64,m
Chile,2019,65plus,f
Chile,2019,65plus,m
Chile,2019,all,a
Chile,2019,all,a
Chile,2019,all,a
Chile,2019,all,f
Chile,2019,all,m
China,2019,0-14,a
China,2019,0-14,f
China,2019,0-14,m
China,2019,0-4,f
China,2019,0-4,m
China,2019,15-24,f
China,2019,15-24,m
China,2019,15plus,a
China,2019,15plus,a
China,2019,15plus,a
China,2019,15plus,f
China,2019,15plus,f
China,2019,15plus,f
China,2019,15plus,m
China,2019,15plus,m
China,2019,15plus,m
China,2019,18plus,a
China,2019,18plus,f
China,2019,18plus,m
China,2019,25-34,f
China,2019,25-34,m
China,2019,35-44,f
China,2019,35-44,m
China,2019,45-54,f
China,2019,45-54,m
China,2019,14-May,f
China,2019,14-May,m
China,2019,55-64,f
China,2019,55-64,m
China,2019,65plus,f
China,2019,65plus,m
China,2019,all,a
China,2019,all,a
China,2019,all,a
China,2019,all,f
China,2019,all,m
"China, Hong Kong SAR",2019,0-14,a
"China, Hong Kong SAR",2019,0-14,f
"China, Hong Kong SAR",2019,0-14,m
"China, Hong Kong SAR",2019,0-4,f
"China, Hong Kong SAR",2019,0-4,m
"China, Hong Kong SAR",2019,15-24,f
"China, Hong Kong SAR",2019,15-24,m
"China, Hong Kong SAR",2019,15plus,a
"China, Hong Kong SAR",2019,15plus,f
"China, Hong Kong SAR",2019,15plus,m
"China, Hong Kong SAR",2019,25-34,f
"China, Hong Kong SAR",2019,25-34,m
"China, Hong Kong SAR",2019,35-44,f
"China, Hong Kong SAR",2019,35-44,m
"China, Hong Kong SAR",2019,45-54,f
"China, Hong Kong SAR",2019,45-54,m
"China, Hong Kong SAR",2019,14-May,f
"China, Hong Kong SAR",2019,14-May,m
"China, Hong Kong SAR",2019,55-64,f
"China, Hong Kong SAR",2019,55-64,m
"China, Hong Kong SAR",2019,65plus,f
"China, Hong Kong SAR",2019,65plus,m
"China, Hong Kong SAR",2019,all,a
"China, Hong Kong SAR",2019,all,a
"China, Hong Kong SAR",2019,all,f
"China, Hong Kong SAR",2019,all,m
"China, Macao SAR",2019,0-14,a
"China, Macao SAR",2019,0-14,f
"China, Macao SAR",2019,0-14,m
"China, Macao SAR",2019,0-4,f
"China, Macao SAR",2019,0-4,m
"China, Macao SAR",2019,15-24,f
"China, Macao SAR",2019,15-24,m
"China, Macao SAR",2019,15plus,a
"China, Macao SAR",2019,15plus,f
"China, Macao SAR",2019,15plus,m
"China, Macao SAR",2019,25-34,f
"China, Macao SAR",2019,25-34,m
"China, Macao SAR",2019,35-44,f
"China, Macao SAR",2019,35-44,m
"China, Macao SAR",2019,45-54,f
"China, Macao SAR",2019,45-54,m
"China, Macao SAR",2019,14-May,f
"China, Macao SAR",2019,14-May,m
"China, Macao SAR",2019,55-64,f
"China, Macao SAR",2019,55-64,m
"China, Macao SAR",2019,65plus,f
"China, Macao SAR",2019,65plus,m
"China, Macao SAR",2019,all,a
"China, Macao SAR",2019,all,a
"China, Macao SAR",2019,all,f
"China, Macao SAR",2019,all,m
Colombia,2019,0-14,a
Colombia,2019,0-14,f
Colombia,2019,0-14,m
Colombia,2019,0-4,f
Colombia,2019,0-4,m
Colombia,2019,15-24,f
Colombia,2019,15-24,m
Colombia,2019,15plus,a
Colombia,2019,15plus,a
Colombia,2019,15plus,a
Colombia,2019,15plus,f
Colombia,2019,15plus,f
Colombia,2019,15plus,f
Colombia,2019,15plus,m
Colombia,2019,15plus,m
Colombia,2019,15plus,m
Colombia,2019,18plus,a
Colombia,2019,18plus,f
Colombia,2019,18plus,m
Colombia,2019,25-34,f
Colombia,2019,25-34,m
Colombia,2019,35-44,f
Colombia,2019,35-44,m
Colombia,2019,45-54,f
Colombia,2019,45-54,m
Colombia,2019,14-May,f
Colombia,2019,14-May,m
Colombia,2019,55-64,f
Colombia,2019,55-64,m
Colombia,2019,65plus,f
Colombia,2019,65plus,m
Colombia,2019,all,a
Colombia,2019,all,a
Colombia,2019,all,a
Colombia,2019,all,f
Colombia,2019,all,m
Comoros,2019,0-14,a
Comoros,2019,0-14,f
Comoros,2019,0-14,m
Comoros,2019,0-4,f
Comoros,2019,0-4,m
Comoros,2019,15-24,f
Comoros,2019,15-24,m
Comoros,2019,15plus,a
Comoros,2019,15plus,a
Comoros,2019,15plus,a
Comoros,2019,15plus,f
Comoros,2019,15plus,f
Comoros,2019,15plus,f
Comoros,2019,15plus,m
Comoros,2019,15plus,m
Comoros,2019,15plus,m
Comoros,2019,18plus,a
Comoros,2019,18plus,f
Comoros,2019,18plus,m
Comoros,2019,25-34,f
Comoros,2019,25-34,m
Comoros,2019,35-44,f
Comoros,2019,35-44,m
Comoros,2019,45-54,f
Comoros,2019,45-54,m
Comoros,2019,14-May,f
Comoros,2019,14-May,m
Comoros,2019,55-64,f
Comoros,2019,55-64,m
Comoros,2019,65plus,f
Comoros,2019,65plus,m
Comoros,2019,all,a
Comoros,2019,all,a
Comoros,2019,all,f
Comoros,2019,all,m
Congo,2019,0-14,a
Congo,2019,0-14,f
Congo,2019,0-14,m
Congo,2019,0-4,f
Congo,2019,0-4,m
Congo,2019,15-24,f
Congo,2019,15-24,m
Congo,2019,15plus,a
Congo,2019,15plus,a
Congo,2019,15plus,a
Congo,2019,15plus,f
Congo,2019,15plus,f
Congo,2019,15plus,f
Congo,2019,15plus,m
Congo,2019,15plus,m
Congo,2019,15plus,m
Congo,2019,18plus,a
Congo,2019,18plus,f
Congo,2019,18plus,m
Congo,2019,25-34,f
Congo,2019,25-34,m
Congo,2019,35-44,f
Congo,2019,35-44,m
Congo,2019,45-54,f
Congo,2019,45-54,m
Congo,2019,14-May,f
Congo,2019,14-May,m
Congo,2019,55-64,f
Congo,2019,55-64,m
Congo,2019,65plus,f
Congo,2019,65plus,m
Congo,2019,all,a
Congo,2019,all,a
Congo,2019,all,a
Congo,2019,all,f
Congo,2019,all,m
Cook Islands,2019,0-14,a
Cook Islands,2019,0-14,f
Cook Islands,2019,0-14,m
Cook Islands,2019,0-4,f
Cook Islands,2019,0-4,m
Cook Islands,2019,15-24,f
Cook Islands,2019,15-24,m
Cook Islands,2019,15plus,a
Cook Islands,2019,15plus,a
Cook Islands,2019,15plus,a
Cook Islands,2019,15plus,f
Cook Islands,2019,15plus,f
Cook Islands,2019,15plus,f
Cook Islands,2019,15plus,m
Cook Islands,2019,15plus,m
Cook Islands,2019,15plus,m
Cook Islands,2019,18plus,a
Cook Islands,2019,18plus,f
Cook Islands,2019,18plus,m
Cook Islands,2019,25-34,f
Cook Islands,2019,25-34,m
Cook Islands,2019,35-44,f
Cook Islands,2019,35-44,m
Cook Islands,2019,45-54,f
Cook Islands,2019,45-54,m
Cook Islands,2019,14-May,f
Cook Islands,2019,14-May,m
Cook Islands,2019,55-64,f
Cook Islands,2019,55-64,m
Cook Islands,2019,65plus,f
Cook Islands,2019,65plus,m
Cook Islands,2019,all,a
Cook Islands,2019,all,f
Cook Islands,2019,all,m
Costa Rica,2019,0-14,a
Costa Rica,2019,0-14,f
Costa Rica,2019,0-14,m
Costa Rica,2019,0-4,f
Costa Rica,2019,0-4,m
Costa Rica,2019,15-24,f
Costa Rica,2019,15-24,m
Costa Rica,2019,15plus,a
Costa Rica,2019,15plus,a
Costa Rica,2019,15plus,a
Costa Rica,2019,15plus,f
Costa Rica,2019,15plus,f
Costa Rica,2019,15plus,f
Costa Rica,2019,15plus,m
Costa Rica,2019,15plus,m
Costa Rica,2019,15plus,m
Costa Rica,2019,18plus,a
Costa Rica,2019,18plus,f
Costa Rica,2019,18plus,m
Costa Rica,2019,25-34,f
Costa Rica,2019,25-34,m
Costa Rica,2019,35-44,f
Costa Rica,2019,35-44,m
Costa Rica,2019,45-54,f
Costa Rica,2019,45-54,m
Costa Rica,2019,14-May,f
Costa Rica,2019,14-May,m
Costa Rica,2019,55-64,f
Costa Rica,2019,55-64,m
Costa Rica,2019,65plus,f
Costa Rica,2019,65plus,m
Costa Rica,2019,all,a
Costa Rica,2019,all,a
Costa Rica,2019,all,a
Costa Rica,2019,all,f
Costa Rica,2019,all,m
Croatia,2019,0-14,a
Croatia,2019,0-14,f
Croatia,2019,0-14,m
Croatia,2019,0-4,f
Croatia,2019,0-4,m
Croatia,2019,15-24,f
Croatia,2019,15-24,m
Croatia,2019,15plus,a
Croatia,2019,15plus,a
Croatia,2019,15plus,a
Croatia,2019,15plus,f
Croatia,2019,15plus,f
Croatia,2019,15plus,f
Croatia,2019,15plus,m
Croatia,2019,15plus,m
Croatia,2019,15plus,m
Croatia,2019,18plus,a
Croatia,2019,18plus,f
Croatia,2019,18plus,m
Croatia,2019,25-34,f
Croatia,2019,25-34,m
Croatia,2019,35-44,f
Croatia,2019,35-44,m
Croatia,2019,45-54,f
Croatia,2019,45-54,m
Croatia,2019,14-May,f
Croatia,2019,14-May,m
Croatia,2019,55-64,f
Croatia,2019,55-64,m
Croatia,2019,65plus,f
Croatia,2019,65plus,m
Croatia,2019,all,a
Croatia,2019,all,a
Croatia,2019,all,a
Croatia,2019,all,f
Croatia,2019,all,m
Cuba,2019,0-14,a
Cuba,2019,0-14,f
Cuba,2019,0-14,m
Cuba,2019,0-4,f
Cuba,2019,0-4,m
Cuba,2019,15-24,f
Cuba,2019,15-24,m
Cuba,2019,15plus,a
Cuba,2019,15plus,a
Cuba,2019,15plus,a
Cuba,2019,15plus,f
Cuba,2019,15plus,f
Cuba,2019,15plus,f
Cuba,2019,15plus,m
Cuba,2019,15plus,m
Cuba,2019,15plus,m
Cuba,2019,18plus,a
Cuba,2019,18plus,f
Cuba,2019,18plus,m
Cuba,2019,25-34,f
Cuba,2019,25-34,m
Cuba,2019,35-44,f
Cuba,2019,35-44,m
Cuba,2019,45-54,f
Cuba,2019,45-54,m
Cuba,2019,14-May,f
Cuba,2019,14-May,m
Cuba,2019,55-64,f
Cuba,2019,55-64,m
Cuba,2019,65plus,f
Cuba,2019,65plus,m
Cuba,2019,all,a
Cuba,2019,all,a
Cuba,2019,all,a
Cuba,2019,all,f
Cuba,2019,all,m
Curaçao,2019,0-14,a
Curaçao,2019,0-14,f
Curaçao,2019,0-14,m
Curaçao,2019,0-4,f
Curaçao,2019,0-4,m
Curaçao,2019,15-24,f
Curaçao,2019,15-24,m
Curaçao,2019,15plus,a
Curaçao,2019,15plus,f
Curaçao,2019,15plus,m
Curaçao,2019,25-34,f
Curaçao,2019,25-34,m
Curaçao,2019,35-44,f
Curaçao,2019,35-44,m
Curaçao,2019,45-54,f
Curaçao,2019,45-54,m
Curaçao,2019,14-May,f
Curaçao,2019,14-May,m
Curaçao,2019,55-64,f
Curaçao,2019,55-64,m
Curaçao,2019,65plus,f
Curaçao,2019,65plus,m
Curaçao,2019,all,a
Curaçao,2019,all,f
Curaçao,2019,all,m
Cyprus,2019,0-14,a
Cyprus,2019,0-14,f
Cyprus,2019,0-14,m
Cyprus,2019,0-4,f
Cyprus,2019,0-4,m
Cyprus,2019,15-24,f
Cyprus,2019,15-24,m
Cyprus,2019,15plus,a
Cyprus,2019,15plus,a
Cyprus,2019,15plus,a
Cyprus,2019,15plus,f
Cyprus,2019,15plus,f
Cyprus,2019,15plus,f
Cyprus,2019,15plus,m
Cyprus,2019,15plus,m
Cyprus,2019,15plus,m
Cyprus,2019,18plus,a
Cyprus,2019,18plus,f
Cyprus,2019,18plus,m
Cyprus,2019,25-34,f
Cyprus,2019,25-34,m
Cyprus,2019,35-44,f
Cyprus,2019,35-44,m
Cyprus,2019,45-54,f
Cyprus,2019,45-54,m
Cyprus,2019,14-May,f
Cyprus,2019,14-May,m
Cyprus,2019,55-64,f
Cyprus,2019,55-64,m
Cyprus,2019,65plus,f
Cyprus,2019,65plus,m
Cyprus,2019,all,a
Cyprus,2019,all,a
Cyprus,2019,all,a
Cyprus,2019,all,f
Cyprus,2019,all,m
Czechia,2019,0-14,a
Czechia,2019,0-14,f
Czechia,2019,0-14,m
Czechia,2019,0-4,f
Czechia,2019,0-4,m
Czechia,2019,15-24,f
Czechia,2019,15-24,m
Czechia,2019,15plus,a
Czechia,2019,15plus,a
Czechia,2019,15plus,a
Czechia,2019,15plus,f
Czechia,2019,15plus,f
Czechia,2019,15plus,f
Czechia,2019,15plus,m
Czechia,2019,15plus,m
Czechia,2019,15plus,m
Czechia,2019,18plus,a
Czechia,2019,18plus,f
Czechia,2019,18plus,m
Czechia,2019,25-34,f
Czechia,2019,25-34,m
Czechia,2019,35-44,f
Czechia,2019,35-44,m
Czechia,2019,45-54,f
Czechia,2019,45-54,m
Czechia,2019,14-May,f
Czechia,2019,14-May,m
Czechia,2019,55-64,f
Czechia,2019,55-64,m
Czechia,2019,65plus,f
Czechia,2019,65plus,m
Czechia,2019,all,a
Czechia,2019,all,a
Czechia,2019,all,a
Czechia,2019,all,f
Czechia,2019,all,m
Democratic People's Republic of Korea,2019,0-14,a
Democratic People's Republic of Korea,2019,0-14,f
Democratic People's Republic of Korea,2019,0-14,m
Democratic People's Republic of Korea,2019,0-4,f
Democratic People's Republic of Korea,2019,0-4,m
Democratic People's Republic of Korea,2019,15-24,f
Democratic People's Republic of Korea,2019,15-24,m
Democratic People's Republic of Korea,2019,15plus,a
Democratic People's Republic of Korea,2019,15plus,a
